-3.9294,-0.35425,1.9557,1.6086,-0.71494,0.35163,0.74461,0.39293,-1.0637,-0.28477
-1.0461,0.11692,0.89035,0.3509,0.089828,0.060719,0.37395,0.14897,-0.93335,-0.28271
-3.1278,-0.68028,-0.18401,0.16076,-0.15555,-0.66816,1.6371,-0.46781,-0.27033,-0.78933
-3.7203,0.26861,-0.79329,-0.20838,-0.96096,-1.3544,2.6594,-0.91574,-1.6674,-0.28377
-4.1161,0.84434,3.261,0.26867,-1.709,-0.082918,0.24368,-0.71019,-1.3239,-0.85887
-2.3783,0.10298,2.2192,1.2551,-0.85219,-0.12831,0.20121,0.58619,-2.3033,0.43679
-4.5481,0.24735,-0.58686,1.2325,-1.8458,-0.82424,1.4286,-0.10025,-0.782,-0.029358
-3.2836,-0.55891,0.68464,1.572,-2.209,0.93255,1.03,0.090017,-0.73857,0.39198
-2.3016,0.0093755,-0.51745,1.0671,-1.8388,0.19185,0.7651,0.25896,0.0078447,-0.063764
-3.4862,-0.68684,2.2262,2.0035,-0.49763,0.17153,0.6209,0.55435,-1.6807,-0.54233
-4.6677,-0.69083,-0.25639,0.2732,-0.44017,-1.4025,1.9604,-1.332,-0.85437,-0.95002
-4.0135,-0.0099171,0.018917,0.27895,-0.34686,-0.85953,1.9562,-1.1613,-0.95447,-0.91396
-3.2557,0.33705,0.070936,2.1663,-3.1,0.60496,2.0234,0.44041,-1.0888,-0.14243
-5.0953,-0.72162,1.7775,2.0239,-0.3407,0.48621,1.0366,-0.44431,-1.6811,-0.87444
-5.0786,-0.014657,0.3009,1.6706,-0.93225,-1.2416,1.2872,-0.44832,-1.3835,0.04324
-2.2504,0.33876,1.9239,0.34433,-0.1193,0.33627,0.73547,-0.38799,-1.3677,-0.55948
-2.6469,-0.11567,-0.97523,-0.19942,-1.2063,-0.64171,1.2195,-0.50287,-1.0231,0.64079
-1.782,-0.43267,-0.64575,-0.034397,-0.21194,-1.1158,0.50084,-0.39011,-0.46571,0.10813
-4.2809,-0.53398,1.3207,1.6204,0.1591,0.085008,0.95499,-0.97312,-1.6357,-1.142
-3.5855,-0.11981,-0.30451,-0.46982,-0.72353,-0.95026,1.5401,-0.64033,-0.79263,0.20695
-3.598,-0.58321,0.11168,1.0641,-1.3097,0.40343,0.72299,-0.68215,0.22378,0.26412
-4.8945,-0.70711,0.51871,1.4179,-1.261,0.3691,0.82537,-1.3214,-0.49632,-0.1988
-4.2638,-1.2643,-0.99224,0.81894,0.17668,-2.3664,0.7828,-1.1317,-0.88631,-0.66036
-3.2194,-0.67173,-0.61897,0.56439,0.00026006,-1.5481,0.64348,-1.139,-0.42296,-0.3039
-3.8316,-0.72435,-0.89669,0.64655,-0.32088,-1.7196,1.1742,-1.2566,-0.62542,-0.34196
-2.8442,-0.065561,2.3798,2.2586,-1.652,0.37182,0.65225,1.1174,-0.60483,0.15668
-3.9531,-0.71378,-0.39469,0.38262,-0.58318,-0.75542,0.92847,-0.57315,-0.16862,0.082467
-4.1183,-1.0926,0.91142,2.563,-0.56544,0.11023,0.51815,-1.0314,-1.5267,-0.37734
-3.3232,0.17402,-0.7224,0.0066392,-1.3529,-0.19975,1.7616,-1.0421,-0.88418,0.47136
-2.8683,-0.29978,0.11503,1.703,-0.9687,0.34115,0.80485,-0.74645,-1.0032,-0.07804
-4.182,-0.75148,-0.74392,0.81661,-0.51633,-1.3639,1.0668,-0.29331,-0.23388,-0.19934
-2.4253,-0.11225,-0.40676,0.90077,-2.515,0.52942,0.91449,-0.12289,0.075583,0.41542
-5.1626,-0.47715,-0.38014,1.4408,-0.79502,-1.2439,0.75159,-1.1032,-0.39385,-0.417
-4.2348,-0.14063,0.27607,1.3027,-3.0851,0.85368,2.0225,0.48773,-0.94164,0.26751
-1.7463,-0.34832,1.111,1.5144,-1.1496,0.40607,0.30381,1.0806,-0.74768,0.19058
-2.6696,0.2012,0.65399,1.5463,-1.0671,0.51954,0.059448,-0.55821,0.12087,-0.15129
-2.5706,0.15913,0.6196,-0.072156,-0.093072,-0.99528,2.2412,-0.37803,-1.6748,-1.3063
-3.3761,-0.84291,-0.70171,0.46638,-0.35715,-1.2153,0.85127,-1.1497,-0.29192,-0.061237
-3.4678,-0.8733,-0.65543,0.41644,-0.41191,-1.6027,2.3168,-0.53878,-0.74222,-0.83694
-3.9866,-0.50653,0.48622,2.1215,0.16442,-0.64846,0.78652,-1.0121,-1.6029,-0.60672
-4.0565,-0.13853,-0.85614,1.579,0.042893,-1.9464,1.6923,-1.1396,-2.2459,-0.97319
-4.4304,-0.42478,0.17399,1.3644,-0.16089,-1.13,2.442,-0.83654,-2.6252,-0.57687
-2.6333,-0.67637,1.0154,1.7013,-0.568,0.79709,0.77834,-0.020929,-0.79969,-0.30608
-2.414,0.02578,-0.71493,0.69345,0.17393,-1.5564,1.6596,-0.59957,-0.99956,-0.75863
-4.3494,-1.0395,0.55377,1.7078,0.19513,-0.30184,1.1825,-1.3642,-0.77969,-0.68009
-4.7586,-0.19862,1.455,2.2084,-1.8182,0.29083,0.77895,0.31724,-0.53168,-0.069425
-3.2338,-0.079223,1.702,2.022,-1.2582,0.58307,0.62674,0.26554,0.051497,0.22677
-3.4387,-1.2712,-0.46084,1.8138,0.3236,-1.6109,1.2969,-0.65848,-1.3909,-1.1991
-2.1206,-0.08986,1.9952,1.8001,-0.53873,-0.32003,0.33124,1.2562,-2.0162,0.32686
-1.8781,0.30627,1.2516,0.89591,-1.3326,0.5236,0.53506,0.75978,0.13964,0.09553
-2.6193,-0.25969,1.9012,1.1363,0.053301,0.24588,0.69074,-0.091381,-1.6043,-0.61563
-2.7426,0.16102,0.39571,1.8841,-2.241,0.8677,0.80657,0.04313,0.062066,-0.20028
-4.061,-0.17967,2.0816,1.9209,0.19148,-0.037142,0.98216,0.073446,-1.3753,-0.57753
-4.1703,-0.24389,1.852,1.6766,-0.84737,0.037037,0.7771,0.22852,-0.60422,-0.22783
-3.667,-0.66195,2.1374,2.5721,-3.1234,0.35465,1.3096,1.233,-1.8065,0.057816
-4.0196,0.69473,0.79384,-0.1974,-0.20523,-1.3798,2.7871,-0.58772,-2.0706,-0.93104
-2.7918,-0.38002,0.38256,0.66365,-0.62095,0.078399,0.32173,-0.46682,0.18559,0.25961
-2.2948,0.037706,0.36335,0.011706,0.14813,-0.93845,1.7296,-0.087563,-0.88367,-0.98075
-3.9535,-1.0124,1.1877,1.8431,-0.53083,0.69018,0.30391,-0.31671,-0.9071,-0.3308
-2.6822,-1.5181,-0.79206,0.57511,-0.22455,-1.3709,0.9398,-0.33842,0.031808,-0.11752
-4.5608,-0.42459,1.701,1.6655,-0.28141,0.2754,0.66485,-0.45741,-0.11009,-0.55436
-3.9561,-0.60066,1.2192,2.2614,-0.47374,0.20776,-0.10378,-1.1267,-1.2941,-0.45589
-2.5751,0.17589,-0.067568,1.6689,-2.1852,0.37439,0.41789,0.17818,-0.6612,-0.17391
-4.2027,-1.0324,1.3891,1.7851,-0.25285,0.60649,0.26704,-0.86983,-0.37154,-0.50843
-4.3932,-0.63305,-0.21792,1.6389,-0.20575,-0.7071,0.87284,-1.6526,-0.4509,-0.52087
-2.8595,-0.24921,-0.12467,2.1156,-1.7275,0.99438,0.62822,-0.046067,-1.092,0.070989
-2.0244,-0.067015,-0.643,0.42189,-1.0879,-0.45712,0.94884,-1.0558,-0.71154,0.32276
-4.4092,-0.68201,-0.97972,1.8147,-0.38851,-1.9707,1.7506,-0.53123,-2.0205,-0.33148
-2.4985,-0.21492,-0.30159,1.2775,0.20627,-1.1962,0.66579,-0.48012,-1.5953,-0.18272
-2.843,-0.63405,0.54026,0.8991,-0.013255,0.30059,-0.081795,-1.2379,-0.8148,-0.64676
-2.9129,-0.31881,0.8821,1.5747,-1.5221,0.59907,0.38419,0.21389,0.39702,0.088166
-3.7176,0.20098,2.7787,2.3418,-1.17,-0.11077,0.67826,1.1879,-1.0677,-0.2927
-4.8935,-0.91179,1.2165,0.73365,-0.18782,-0.42832,1.4082,-1.2891,-0.34419,-0.65517
-3.4707,-1.093,-1.1575,-0.18308,-0.55796,-1.4241,1.5178,-0.61082,-0.55241,0.10181
-6.0193,-0.54265,0.53197,1.003,-0.68898,-1.3296,2.593,-0.65382,-1.1813,-0.77913
-2.7654,-0.81031,0.039435,0.27806,0.26205,-0.7936,0.55762,-0.4576,-0.65238,-0.29094
-2.674,-1.0461,-0.2953,0.6683,-0.19445,-1.0225,1.0486,-0.29405,-0.52185,-0.23156
-3.9107,-0.88199,1.5286,2.4281,-0.092569,0.54745,0.27629,-0.16555,-1.8464,-0.43403
-4.4372,-0.53046,0.32599,0.73709,-1.1107,-0.15242,0.99107,-0.90591,-0.046842,0.32882
-3.0659,-0.91762,2.6254,1.7535,-1.5921,-0.33741,0.28618,1.5522,-2.2594,-0.15285
-3.7144,-0.57152,0.070707,1.1023,-0.17709,-0.5429,0.96544,-0.8275,-0.089484,-0.58735
-4.262,1.0256,2.3725,1.5226,-2.0795,-0.45227,1.8798,0.39956,-2.5394,-0.54731
-4.8526,-1.1381,2.3434,1.9749,-1.0178,0.6244,1.2105,0.14804,-2.0777,-0.60207
-1.3192,-0.21147,0.06797,1.3277,-1.7805,0.72516,0.67644,0.31062,-0.27062,-0.32171
-4.5268,-0.90504,2.2702,1.8584,-0.23088,0.71249,1.0433,-0.15703,-1.6971,-0.77584
-1.4016,-0.069934,0.40628,1.6983,-2.6332,0.78406,1.4915,0.60297,-0.75597,-0.69824
-4.3051,-1.0946,0.33633,1.3436,-0.0034961,-1.0651,1.748,-1.0167,-0.63506,-1.1945
-4.335,-0.04845,0.22615,2.3628,-1.1823,0.064083,0.83538,0.19247,-0.90099,-0.11476
-4.7657,0.44215,2.2657,0.906,-0.70996,0.0023955,1.8163,-0.41689,-2.3625,-1.0247
-2.3943,0.040264,1.0323,0.27429,0.014181,0.20153,0.67562,-0.57704,-0.23956,-0.37824
-2.4787,-0.84427,-1.4009,0.80943,-0.39924,-1.748,1.6727,-0.36509,-0.59789,-0.26407
-3.4942,-0.011266,2.5493,2.132,-0.47681,0.12401,0.39357,1.0842,-1.5707,-0.17605
-2.8819,0.45236,-0.83322,0.71739,0.16787,-2.0031,1.5543,-0.6399,-1.374,-0.75222
-4.1689,-0.36696,-0.57742,0.73775,-1.6882,-0.47551,1.8162,-0.98153,-0.84572,0.35656
-4.8495,-0.10192,1.9589,2.1784,-0.51345,0.08362,0.83942,-0.13485,-0.55776,-0.71764
-5.1622,-1.1093,-0.63145,0.89943,-0.24773,-1.5576,1.3922,-0.58286,-0.27893,-0.64208
-2.2839,-0.17662,1.7821,2.2579,-1.8416,0.43676,0.53499,0.84324,-0.45951,0.098306
-4.0124,-1.2975,0.58067,1.3463,-0.74461,-1.028,1.4282,-0.40542,0.28034,-0.66806
-4.35,-0.73768,0.61717,1.3862,-0.26448,-1.2541,0.88383,-0.43394,-0.5865,-0.79485
-4.0134,-1.2514,-1.1821,1.0535,0.022362,-2.1975,0.78643,-1.2593,-0.52864,-0.79406
-3.6931,-0.4411,1.6291,2.0106,-2.0243,0.92723,1.4421,0.93425,-0.78116,0.12465
-3.1641,0.5652,1.8866,0.78637,-0.1964,-0.61538,2.0754,0.0049651,-2.0848,-1.1263
-3.8509,-0.67874,1.1339,1.4737,-3.0832,0.90378,1.9613,-0.56856,-1.9312,-0.093972
-3.9585,-0.562,-0.88941,1.6216,-0.54475,-1.7395,1.2069,-0.82489,-1.3866,-0.35894
-4.1723,-0.4352,0.068028,0.85139,-1.7252,0.52083,0.69016,-0.74193,0.21402,-0.032431
-3.3262,-0.029841,-0.7735,0.75282,-0.84925,-0.79919,1.277,-1.2425,-0.95799,0.07995
-3.4458,0.30839,0.5852,2.6054,-0.37578,-0.61229,-0.2328,0.19023,-1.1815,-0.10008
-3.2734,-0.76039,0.042449,-0.20144,-0.069627,-1.5474,0.92308,-0.28492,-0.52066,0.13111
-3.8119,-0.66423,2.4355,1.8009,-0.3121,0.63204,0.6645,0.29836,-1.3205,-0.47626
-4.1026,-0.2459,1.9532,2.0458,-0.51515,0.044932,0.9592,0.30465,-1.854,-0.51474
-4.1437,-0.50538,1.8619,2.254,-1.3848,0.50559,0.51044,0.54107,-0.57671,-0.19017
-2.0304,-0.52484,1.2121,1.9393,4.0172e-05,0.080938,0.50358,0.6728,-1.908,-0.42131
-4.7205,-1.0931,0.58287,1.3722,-0.44701,-0.47826,0.68982,-1.3645,-0.00040595,-0.26898
-3.5308,0.74795,1.7451,2.5034,-0.67306,-0.68136,0.91856,0.88416,-1.1351,-0.12082
-2.2768,-0.48571,-0.41274,0.29311,-0.81543,-0.2977,0.21291,-0.33523,0.048707,0.5217
-2.1573,-0.97589,0.23937,2.156,-1.4213,0.65147,0.54154,0.11882,-1.5005,-0.26416
-3.6283,-0.731,0.057326,0.42175,-0.031124,-0.96413,1.3452,-1.2388,-0.43947,-0.94197
-3.4751,0.53456,2.9753,1.3278,-0.76224,-0.67161,1.1503,0.10091,-1.755,-0.63787
-2.1444,-0.043951,1.5016,2.7318,-2.6136,0.31513,1.122,0.56429,-1.0108,0.073907
-3.0954,0.2262,0.57221,0.84376,-2.1373,0.54966,1.1199,0.5699,0.37558,0.52291
-3.7482,-0.18864,1.0509,1.5289,-0.43405,0.13104,0.46667,-0.23324,-0.070297,-0.3701
-2.0759,0.11686,0.96729,2.359,-2.4141,0.28894,0.75455,0.23733,0.15451,0.015853
-4.4993,-0.8993,0.46555,1.2551,-0.13075,-0.11604,0.83146,-1.3712,-0.15011,-0.92601
-3.2339,-0.41698,1.0361,1.9159,-1.6242,0.96271,0.67734,0.28169,-0.67642,-0.09465
-3.7655,-1.6335,-0.85319,0.30953,-0.079208,-1.0398,1.1961,-0.36204,-0.053593,-0.49606
-3.0674,-0.22622,-0.24544,1.1756,-0.21297,-0.75476,0.31885,-1.5139,-1.0185,-0.26396
-2.6667,-0.081032,1.0123,2.3255,-2.286,0.81675,1.0256,0.99556,-0.88891,0.079183
-3.8912,-0.72589,-0.14717,1.29,0.017605,-1.0881,1.1659,-1.4067,-0.25871,-0.78088
-3.3933,-0.65628,-1.1257,1.0717,0.0013061,-1.8936,0.81692,-1.2226,-0.45536,-0.79777
-3.8489,1.0258,1.7284,-0.20519,-0.9786,-0.6635,2.3829,-1.1018,-2.0989,-1.7625
-3.9155,0.84822,2.0304,0.53697,-0.84111,-0.29215,2.1379,-0.13079,-2.3853,-0.58927
-4.4326,-0.25183,1.1008,1.1804,-1.2931,0.86597,0.37208,-0.55803,-0.61193,0.26406
-5.2661,-0.24217,-0.67783,0.97603,-1.4691,-1.2988,2.2678,-1.0374,-2.1681,0.0090338
-3.3291,-0.2573,2.5959,1.4538,-0.36704,0.43703,0.70703,0.61679,-2.1193,-0.38415
-3.6872,-0.89383,-0.71633,0.40445,-0.64576,-1.5372,1.3001,-0.055349,-0.46738,-0.030605
-3.0694,-0.30194,-0.37973,0.78937,-1.3098,0.24577,1.1255,-1.008,-0.42621,0.51235
-4.9968,-0.065421,-0.10735,0.43931,-1.863,-0.11163,2.4275,-0.80248,-1.2725,0.006118
-4.0864,-0.28545,0.51959,-0.065123,-0.54658,-1.5199,2.7291,-0.021797,-1.3031,-1.2531
-3.6545,-0.26379,0.052444,1.8327,0.4111,-1.6859,0.31481,-1.736,-1.1242,-1.0273
-4.0426,-0.65925,0.891,1.7466,0.0035548,-0.31905,1.2115,-0.89334,-1.1438,-1.076
-3.0101,-0.17768,0.44106,1.6117,-1.0442,0.26501,0.61922,-0.49247,-0.10902,-0.020084
-4.5002,-0.13117,-0.72855,0.66514,-1.5448,-0.34863,1.8776,-1.1888,-1.002,0.23513
-3.1287,-0.14125,-0.88831,0.71148,-1.5594,-0.59581,1.1904,-1.3486,-0.83515,0.69845
-2.9391,-0.53353,2.2975,1.8811,-0.58817,0.25167,0.1971,1.4448,-1.6518,-0.12991
-2.9114,-0.61066,2.3513,1.9007,-1.2051,0.029914,0.27683,1.0405,-0.94738,0.064727
-3.3407,-0.44702,1.8949,2.2366,-0.086949,0.69412,0.37929,-0.17478,-1.6018,-0.40964
-4.0945,-0.33969,1.9984,1.7293,-1.2364,0.57923,0.93846,-0.33237,-0.38128,-0.23397
-3.2171,0.14159,0.43667,1.6579,-2.7642,1.338,2.2675,0.51766,-1.0815,0.14165
-4.4415,0.37827,1.4717,0.59012,-0.50038,-0.47489,2.3376,-0.7689,-1.761,-1.1121
-3.9137,-1.0066,-0.50138,1.0837,-0.25351,-1.4152,0.82821,-0.64449,0.1982,-0.49501
-5.131,0.028757,0.67166,1.8,-1.1984,-1.6307,1.2361,-0.43896,-0.61364,-0.45251
-4.2101,-0.54974,-0.27437,0.43682,-0.32499,-1.2334,2.5227,-1.2059,-1.2108,-0.96304
-4.3817,-1.1965,-0.31775,0.36406,-0.18155,-1.1656,0.88771,-1.1852,-0.32758,-0.19108
-2.5876,0.43351,-0.041008,-0.61123,-0.4969,-0.99282,2.2386,-0.6745,-1.1143,-0.96162
-3.6984,0.46112,2.1479,2.2417,-0.55873,-0.20807,0.84256,1.5264,-1.6976,0.093601
-3.6234,-0.36176,-0.28252,1.3229,-1.0337,-0.65468,0.74906,-1.4036,-1.1317,0.15149
-4.0655,-0.50027,1.2915,2.0689,-0.41063,0.67315,0.8405,-0.24167,-0.7052,-0.38152
-3.3667,-0.77938,-0.26831,0.43953,-0.13777,-0.59751,0.33349,-1.2219,-0.097412,-0.12375
-2.9766,-0.28839,-0.34755,0.77587,-0.77586,-0.33038,1.0349,-0.42845,-0.22321,-0.03927
-3.8689,-1.0882,-0.1458,0.66581,-1.5951,-1.3077,1.7884,-1.673,-1.4919,-0.83148
-3.5849,-0.32951,0.70838,-0.10906,0.036177,-0.37337,1.2506,-0.973,-0.27088,-0.62212
-3.8021,-0.37357,0.094341,1.8555,0.35511,-1.2638,0.84331,-0.61867,-1.7875,-0.80067
-2.9119,-0.40934,-0.6767,-0.12603,-0.64863,-0.63439,0.92128,-1.1173,-0.26788,0.31333
-3.9837,-0.53786,0.378,1.3041,-0.64032,-0.17549,0.72066,-1.3575,-0.19237,-0.13858
-4.5105,-0.39042,1.0605,0.60059,-0.2938,-0.50376,1.5754,-1.1146,-0.5781,-0.8205
-2.8674,-0.56207,-0.91836,1.0041,0.035239,-1.8523,2.1205,-0.084646,-1.97,-0.64189
-3.6667,-0.30636,0.48412,0.9033,-2.8202,0.66573,1.2738,-0.67959,-0.64013,0.24429
-2.9497,-0.0060611,0.18185,1.7429,-2.5788,0.6897,1.0511,0.13244,-0.23273,-0.34616
-2.4376,-0.16033,1.2386,1.9606,-1.6875,0.74116,0.77206,0.71192,-0.36599,-0.15949
-4.604,0.049811,-0.50218,0.79555,-1.9498,-0.58959,1.9446,-0.53921,-1.0324,-0.071727
-2.2474,-0.82788,-0.26423,-0.00094625,-0.47748,-1.013,1.9707,0.022854,-0.76066,-0.31714
-4.166,-0.68195,0.69005,1.7032,0.086857,0.15929,0.18232,-1.2675,-0.53232,-0.58961
-4.2414,-0.46311,1.1826,1.8176,-0.49686,0.19134,0.31244,-0.43434,0.0016064,-0.43759
-4.7307,0.106,0.46468,1.0413,-0.20112,-1.3681,2.708,-0.12357,-1.9591,-0.83081
-3.7045,-0.65022,0.58303,1.3779,0.16903,0.098673,0.63105,-1.023,-0.45436,-1.0655
-3.7933,-0.40129,1.4355,0.54423,-0.28503,-1.2946,2.338,0.36379,-1.201,-1.4414
-4.0296,-0.98939,0.97094,1.8859,-0.35662,-0.22566,1.1584,-0.042503,-2.1351,0.0069286
-2.6209,-0.37311,1.1732,1.6145,0.28375,-0.24254,0.34908,-0.30727,-1.0006,-0.79152
-2.5364,-0.84886,1.5789,1.9434,-0.45735,0.5334,0.52699,0.42953,-1.1768,0.04742
0.12545,-0.64953,0.22109,1.2884,-1.003,0.76585,1.959,-0.7377,-0.90307,-0.71407
0.063387,-1.1161,0.84367,0.66053,-1.8302,-1.5017,0.099952,-0.24121,-1.2453,-0.12546
-0.40003,-0.6446,0.87369,0.15053,-1.6868,-1.0849,-0.50621,-0.083514,-0.67289,-0.59718
0.40735,-0.416,0.25428,0.63627,-0.62656,0.32066,1.2073,-0.41656,-0.63475,-0.34961
0.070091,-0.17054,0.017355,0.72842,-0.74318,0.62281,1.1672,-0.46637,-0.32875,-0.83599
0.50003,-1.2939,0.84571,0.88181,-1.6768,-0.53386,1.5887,-0.52827,-1.6655,-0.042268
0.31174,-1.5674,0.97522,1.1076,-1.8292,-0.017536,1.7574,-0.65671,-1.7263,-0.17165
-0.18109,-0.31357,-0.22855,0.72226,-1.308,0.88082,1.4339,-0.22089,-0.25417,-1.0367
0.45656,-0.97508,0.5539,0.69299,-1.1237,-0.40859,1.4409,-0.44766,-1.167,-0.011131
0.63685,-0.74406,0.58654,1.0515,-1.3606,-0.48893,1.7882,-0.59584,-1.6297,-0.12707
0.41121,-1.2851,0.70234,0.83472,-1.2512,-0.55185,1.1895,-0.62992,-1.5154,-0.02602
0.3985,-0.9902,0.78539,0.83811,-1.2451,0.24282,1.9247,-0.86545,-1.048,-0.12902
0.21913,-1.2891,0.82921,0.49149,-1.5813,-1.1007,0.30871,-0.268,-1.5522,-0.2804
0.27581,-1.2198,0.40858,0.51325,-1.0497,-0.44396,0.65158,-0.37439,-1.4099,-0.25676
0.38443,-0.77689,0.45796,0.5259,-0.66505,0.11524,1.1823,-0.52373,-0.82773,-0.055695
-0.2813,-0.46437,0.86403,0.3898,-1.8928,-1.3024,-0.49471,-0.16911,-0.76166,-0.32333
0.1059,-0.33696,-0.040706,0.81444,-1.0859,0.69728,1.4698,-0.38339,-0.22543,-0.80511
0.45619,-1.1278,0.70644,0.53219,-1.2881,-0.68327,0.94591,-0.39321,-1.7147,-0.26471
0.32133,-0.32111,0.17354,0.61778,-0.64091,0.35154,1.2805,-0.44913,-0.40194,-0.37993
-0.17297,-0.12514,-0.032573,0.75151,-1.3362,0.86682,1.0642,-0.41273,-0.25217,-0.69507
0.28673,-1.2035,1.0583,0.84579,-1.9326,-1.3101,1.12,-0.16981,-1.471,0.11522
-0.46277,-0.31717,1.0652,0.23952,-1.9892,-1.2641,-0.52436,-0.15674,-0.67602,-0.34978
0.20973,-0.42749,0.13064,1.4018,-1.3828,0.88801,2.1315,-0.41021,-0.87937,-0.83392
0.32109,-0.93568,0.4194,0.59024,-0.86809,-0.21752,0.81925,-0.52209,-1.1504,-0.26925
-0.026483,-1.4524,0.82847,0.7405,-1.7121,-1.3846,-0.032954,-0.16187,-1.4071,-0.43649
0.24748,-1.6161,1.1309,0.79974,-1.8649,-0.69078,1.3853,-0.51308,-1.8649,-0.34556
0.298,-1.5416,0.99983,0.7105,-2.2715,-0.99337,0.96154,-0.31828,-1.9438,-0.33942
-0.10674,-0.055181,-0.035038,0.75423,-0.93636,0.68262,1.0377,-0.56212,-0.17601,-0.50529
0.30565,-0.57689,0.25735,0.86473,-1.203,0.64922,1.7005,-0.52732,-0.65646,-0.82608
0.22013,-0.98553,0.38482,0.42694,-0.87452,-0.43997,0.35657,-0.27158,-1.2492,-0.32155
0.33206,-0.8481,0.44095,0.80387,-0.95811,0.42456,1.6526,-0.67756,-0.77152,-0.38974
0.25544,-1.4321,1.0926,0.99774,-2.3271,-1.0024,1.4624,-0.37581,-1.6987,-0.23751
0.25858,-0.44157,0.24655,0.65132,-0.6146,0.37008,1.3533,-0.38652,-0.34959,-0.36223
0.45893,-1.0499,0.76396,0.92651,-1.3389,-0.14061,1.8918,-0.63249,-1.0681,0.085236
0.47066,-0.52034,0.39812,0.84854,-1.0978,0.49151,1.6026,-0.60867,-0.87035,-0.65502
0.14632,-0.47508,0.19104,0.5933,-0.8192,0.59319,1.2848,-0.6086,-0.23467,-0.37075
0.095219,-0.98176,0.86762,0.47671,-1.673,-1.4079,0.29767,-0.1086,-1.0378,-0.19731
0.18129,-1.3638,0.76984,1.3712,-1.6072,0.39457,1.9167,-0.54277,-1.6106,-0.46497
0.029873,-0.13999,-0.051101,0.43097,-0.62565,0.44415,0.76938,-0.32227,-0.10629,-0.49711
0.21774,-1.2879,1.2012,1.4682,-2.2036,-1.543,1.0924,-0.31723,-1.8109,0.1476
0.20074,-0.51265,0.23196,0.63952,-0.67582,0.48775,1.1685,-0.59646,-0.42303,-0.44791
0.35342,-0.99816,0.56435,0.51261,-0.76581,-0.18524,1.0286,-0.41383,-1.0951,0.0032124
0.056635,-1.2679,1.2831,1.5214,-2.6898,0.2075,2.2827,-0.35396,-1.5436,-0.49483
0.051067,-1.3359,0.15782,0.82273,-1.4738,0.5905,1.5808,-0.73549,-1.2569,-0.42339
0.2809,-0.55307,0.16422,0.84868,-0.71138,0.46245,1.312,-0.55522,-0.56825,-0.50632
-1.3899,0.016057,-0.010577,0.85125,-2.4272,1.7693,0.91662,-0.76547,-1.4608,-0.61011
0.3053,-1.0958,0.48175,0.79492,-0.88451,0.04752,1.2538,-0.64626,-1.1343,-0.084299
0.44812,-0.90777,0.71015,0.608,-1.1026,-0.45086,1.2343,-0.45477,-1.122,0.075169
0.37067,-0.86109,0.4883,0.52311,-1.2711,-0.84567,0.50829,-0.40805,-1.2972,-0.0564
0.19359,-1.2218,0.48333,0.78435,-0.90751,0.095895,1.1971,-0.51743,-1.1631,-0.21151
-0.052402,-0.10295,-0.15537,0.52963,-0.666,0.52142,0.77733,-0.28934,-0.12309,-0.54637
